Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
66,25,MateraM,14,10,1,29,2,133,98,1.35714285714,31,0,0.653333333333,131,98,1.33673469388,26,0.690476190476,5,0.653333333333,1.34380952381,0.690476190476,0,0,8,16,C Coastal,8,Coastal,MateraM
66,25,MathaiJ,8,15,2,12,-41,51,38,1.34210526316,27,0,0.333333333333,92,64,1.4375,35,0.551282051282,-8,0.333333333333,0.884615384615,0.551282051282,1,6,5,6,R Highland Div 2,21,Highland,MaddyE
66,25,MatherV,10,13,2,22,-13,114,84,1.35714285714,39,0,0.56,127,92,1.38043478261,27,0.644736842105,12,0.56,1.20473684211,0.644736842105,1,0,9,13,B Metro,19,Metro,MeyerS
66,25,MathesJ,12,9,4,28,-4,135,100,1.35,32,0,0.666666666667,139,106,1.31132075472,19,0.75641025641,13,0.666666666667,1.42307692308,0.75641025641,1,0,12,12,B Central,8,Central,ZuffranieriJ
66,25,MathewsA,10,12,3,16,5,77,61,1.26229508197,17,0,0.564814814815,72,49,1.4693877551,42,0.51724137931,-25,0.564814814815,1.08205619413,0.51724137931,0,7,7,7,E Alpine Div 2,23,Alpine,WilliamsN
66,25,MatheyS,11,8,6,26,13,90,73,1.23287671233,28,0,0.528985507246,77,61,1.26229508197,35,0.646464646465,-7,0.528985507246,1.17545015371,0.646464646465,0,2,5,16,D Alpine Div 2,7,Alpine,O'Mahoney-SchwartzD
66,25,MathurV,9,8,8,26,-6,84,74,1.13513513514,26,0,0.493333333333,90,75,1.2,26,0.731958762887,0,0.493333333333,1.22529209622,0.731958762887,0,0,7,23,D Horizon Div 3,12,Horizon,DimitriCRob
66,25,MatrosM,13,7,5,31,24,73,58,1.25862068966,34,0,0.386666666667,49,47,1.04255319149,22,0.747126436782,12,0.386666666667,1.13379310345,0.747126436782,1,0,8,17,E Seaboard Div 1,6,Seaboard,MatrosM
66,25,MatsonS,8,16,1,16,-35,52,46,1.13043478261,25,0,0.319444444444,87,60,1.45,46,0.530612244898,-21,0.319444444444,0.850056689342,0.530612244898,2,1,2,27,D Highland Div 1,27,Highland,CraigR
66,25,MattaC,12,11,2,20,7,52,41,1.26829268293,29,0,0.359649122807,45,34,1.32352941176,28,0.588235294118,1,0.359649122807,0.947884416925,0.588235294118,2,6,3,13,E Memorial Div 2,16,Memorial,WestJ
66,25,MatthewsK,12,9,4,26,3,81,70,1.15714285714,24,0,0.507246376812,78,63,1.2380952381,32,0.670103092784,-8,0.507246376812,1.1773494696,0.670103092784,0,2,6,10,D Sugarloaf Div 2,9,Sugarloaf,LutherS
66,25,MatthewsP,10,8,7,27,18,172,118,1.45762711864,27,0,0.786666666667,154,115,1.33913043478,22,0.728395061728,5,0.786666666667,1.5150617284,0.728395061728,0,0,17,9,A Meridian,11,Meridian,MatthewsP
66,25,MattinglyD,9,12,4,21,-3,155,115,1.34782608696,15,0,0.798611111111,158,113,1.3982300885,28,0.645569620253,-13,0.798611111111,1.44418073136,0.645569620253,0,1,13,7,A Memorial,18,Memorial,Ibbott
66,25,MattsonJ,13,8,4,30,16,80,60,1.33333333333,37,0,0.4,64,54,1.18518518519,29,0.684782608696,8,0.4,1.0847826087,0.684782608696,3,0,4,30,D Corridor Div 1,6,Corridor,DetchonJ
66,25,MaurerD,14,7,4,32,24,168,123,1.36585365854,18,0,0.82,144,104,1.38461538462,31,0.639534883721,-13,0.82,1.45953488372,0.639534883721,1,0,12,7,A Sugarloaf,6,Sugarloaf,MaurerD
66,25,MausG,3,18,4,8,-48,50,40,1.25,28,0,0.289855072464,98,67,1.46268656716,44,0.52688172043,-16,0.289855072464,0.816736792894,0.52688172043,2,2,3,22,R Sugarloaf Div 2,21,Sugarloaf,StoneE
66,25,MautnerC,14,11,0,28,-9,92,69,1.33333333333,37,0,0.46,101,70,1.44285714286,39,0.546511627907,-2,0.46,1.00651162791,0.546511627907,0,0,10,27,R Pacific Div 2,9,Pacific,MarcusJ2
66,25,MaxwellH,8,12,5,21,-23,58,47,1.23404255319,33,0,0.313333333333,81,69,1.17391304348,26,0.731958762887,7,0.313333333333,1.04529209622,0.731958762887,0,0,6,15,D Highland Div 2,22,Highland,RonickherM
66,25,MayefskyE,4,20,1,9,-51,54,49,1.10204081633,27,0,0.326666666667,105,81,1.2962962963,37,0.654205607477,-10,0.326666666667,0.980872274143,0.654205607477,0,0,2,22,D Pacific Div 1,28,Pacific,LovejoyA
66,25,MayerB,21,2,2,44,73,151,112,1.34821428571,26,0,0.746666666667,78,61,1.27868852459,24,0.68,2,0.746666666667,1.42666666667,0.68,3,0,10,7,R Metro Div 2,1,Metro,EtterT
66,25,MayerD,11,10,4,26,3,111,82,1.35365853659,40,0,0.546666666667,108,84,1.28571428571,30,0.6875,10,0.546666666667,1.23416666667,0.6875,1,0,12,16,C Meridian Div 1,10,Meridian,ScherrM
66,25,MayfieldJ,15,7,3,33,35,170,119,1.42857142857,27,0,0.793333333333,135,99,1.36363636364,28,0.66265060241,-1,0.793333333333,1.45598393574,0.66265060241,0,0,17,7,A Memorial,4,Memorial,MayfieldJ
66,25,MayM,8,14,3,19,-23,73,66,1.10606060606,26,0,0.44,96,74,1.2972972973,35,0.65,-9,0.44,1.09,0.65,0,0,3,21,D Horizon Div 3,18,Horizon,MandellJ
66,25,MazeM,12,10,3,26,18,79,67,1.17910447761,29,0,0.465277777778,61,50,1.22,28,0.666666666667,1,0.465277777778,1.13194444444,0.666666666667,1,1,7,13,E Pacific Div 1,14,Pacific,ShapiroA
66,25,MazouatJ,12,8,5,29,7,66,57,1.15789473684,27,0,0.38,59,51,1.1568627451,26,0.701149425287,1,0.38,1.08114942529,0.701149425287,1,0,4,18,E Maritime Div 1,11,Maritime,CostelloR
66,25,MazouatP,9,12,4,22,-17,62,53,1.16981132075,29,0,0.353333333333,79,61,1.29508196721,28,0.654320987654,1,0.353333333333,1.00765432099,0.654320987654,3,0,5,20,D Maritime Div 2,22,Maritime,CostelloR
66,25,MazumdarP,13,10,2,28,-5,115,94,1.22340425532,23,0,0.626666666667,120,91,1.31868131868,28,0.685393258427,-5,0.626666666667,1.31205992509,0.685393258427,0,0,9,7,A Corridor,11,Corridor,BreedingJ
66,25,MazurH,15,4,6,36,33,89,70,1.27142857143,33,0,0.466666666667,56,57,0.982456140351,20,0.79797979798,13,0.466666666667,1.26464646465,0.79797979798,0,0,4,23,E Pacific Div 2,1,Pacific,GoodeM
66,25,MazurJ,13,11,1,27,10,65,54,1.2037037037,29,0,0.36,55,46,1.19565217391,31,0.655555555556,-2,0.36,1.01555555556,0.655555555556,1,0,5,21,E Pacific Div 2,13,Pacific,GoodeM
66,25,McAndrewsS,12,12,1,25,-9,110,83,1.32530120482,35,0,0.553333333333,119,90,1.32222222222,32,0.666666666667,3,0.553333333333,1.22,0.666666666667,1,0,8,18,B Seaboard,13,Seaboard,ParkS
66,25,McBeenS,16,6,3,35,24,76,70,1.08571428571,24,0,0.466666666667,52,52,1,19,0.788888888889,5,0.466666666667,1.25555555556,0.788888888889,2,0,5,12,E Metro Div 2,4,Metro,FlynnR
66,25,McBryanD,10,12,3,23,-22,130,103,1.26213592233,20,0,0.686666666667,152,111,1.36936936937,26,0.679012345679,-6,0.686666666667,1.36567901235,0.679012345679,0,0,11,11,A Meridian,19,Meridian,HegertyA
66,25,McBurneyM,14,9,2,30,19,111,84,1.32142857143,40,0,0.56,92,76,1.21052631579,29,0.71568627451,11,0.56,1.27568627451,0.71568627451,0,0,11,12,D Metro Div 1,6,Metro,EtterT
66,25,McCaffreyA,13,9,3,29,11,135,99,1.36363636364,33,0,0.66,124,94,1.31914893617,31,0.677083333333,2,0.66,1.33708333333,0.677083333333,0,0,13,16,C Maritime Div 1,7,Maritime,RosbyG
66,25,McCandlishJ,11,11,3,25,12,149,100,1.49,45,0,0.666666666667,137,103,1.33009708738,21,0.727272727273,24,0.666666666667,1.39393939394,0.727272727273,2,0,16,16,A Alpine,13,Alpine,SlaterAB
66,25,McCannT,10,8,7,26,9,142,100,1.42,37,0,0.694444444444,133,90,1.47777777778,49,0.519607843137,-12,0.694444444444,1.21405228758,0.519607843137,0,1,12,6,C Central,14,Central,ZuffranieriJ
66,25,McCarthyD,9,12,4,22,-14,146,107,1.36448598131,27,0,0.713333333333,160,116,1.37931034483,18,0.71875,9,0.713333333333,1.43208333333,0.71875,0,0,14,7,A Central,16,Central,VeredJ
66,25,McCauleyB,13,10,2,28,20,101,79,1.27848101266,35,0,0.526666666667,81,62,1.3064516129,31,0.639534883721,4,0.526666666667,1.16620155039,0.639534883721,2,0,6,13,R Maritime Div 2,12,Maritime,DiGiorgioN
66,25,McClainAC,6,15,4,13,-33,53,46,1.15217391304,27,0,0.348484848485,86,65,1.32307692308,40,0.611650485437,-13,0.348484848485,0.960135333922,0.611650485437,0,3,4,12,E Central Div 1,24,Central,von WalterH
66,25,McClainR,11,11,3,25,24,87,70,1.24285714286,34,0,0.466666666667,63,53,1.18867924528,30,0.677419354839,4,0.466666666667,1.14408602151,0.677419354839,2,0,8,17,D Midland Div 1,9,Midland,IracaneR
66,25,McCluneJ,12,11,2,24,2,109,84,1.29761904762,29,0,0.608695652174,107,80,1.3375,37,0.63,-8,0.608695652174,1.23869565217,0.63,0,2,9,10,D Alpine Div 1,11,Alpine,GerbeB
66,25,McCormackJ,11,11,3,25,0,90,75,1.2,28,0,0.5,90,75,1.2,32,0.706422018349,-4,0.5,1.20642201835,0.706422018349,0,0,6,12,D Skyline Div 2,12,Skyline,SamburgM
66,25,McCormickM,15,6,4,33,23,99,79,1.25316455696,28,0,0.548611111111,76,62,1.22580645161,30,0.68085106383,-2,0.548611111111,1.22946217494,0.68085106383,0,1,7,10,C Corridor,6,Corridor,KochanB
66,25,McCorryP,5,18,2,12,-29,68,54,1.25925925926,34,0,0.36,97,72,1.34722222222,37,0.614583333333,-3,0.36,0.974583333333,0.614583333333,2,0,7,24,C Skyline Div 1,23,Skyline,CatelinetP
66,25,McCrawB,9,12,4,22,-14,132,95,1.38947368421,41,0,0.633333333333,146,105,1.39047619048,30,0.638554216867,11,0.633333333333,1.2718875502,0.638554216867,1,0,13,11,B Sequoia,17,Sequoia,IngramB
66,25,McCrearyJ,11,9,5,27,4,59,53,1.11320754717,26,0,0.353333333333,55,54,1.01851851852,17,0.802325581395,9,0.353333333333,1.15565891473,0.802325581395,1,0,4,25,E Horizon Div 2,11,Horizon,Hattman
66,25,McCueJ,12,11,2,24,2,105,87,1.20689655172,21,0,0.630434782609,103,74,1.39189189189,41,0.581632653061,-20,0.630434782609,1.21206743567,0.581632653061,0,2,7,10,C Memorial,18,Memorial,PrestemonE
66,25,McDermottD,11,9,5,27,13,80,61,1.31147540984,34,0,0.406666666667,67,60,1.11666666667,21,0.761363636364,13,0.406666666667,1.16803030303,0.761363636364,2,0,5,25,C Midland Div 1,5,Midland,IracaneR
66,25,McDermottDJ,12,12,1,25,4,111,81,1.37037037037,40,0,0.54,107,77,1.38961038961,42,0.584158415842,-2,0.54,1.12415841584,0.584158415842,0,0,10,16,C Midland Div 1,10,Midland,IracaneR
66,25,McDonaldB,16,5,4,36,34,88,66,1.33333333333,40,0,0.44,54,50,1.08,25,0.728260869565,15,0.44,1.16826086957,0.728260869565,0,0,9,19,E Sugarloaf Div 1,1,Sugarloaf,LuK
66,25,McDonaldJ,1,16,8,5,-46,24,24,1,15,0,0.2,70,44,1.59090909091,43,0.448717948718,-28,0.2,0.648717948718,0.448717948718,1,5,1,16,E Meridian Div 2,30,Meridian,RossC
66,25,McDonaldP,9,14,2,19,-11,132,97,1.36082474227,28,0,0.673611111111,143,111,1.28828828829,18,0.78313253012,10,0.673611111111,1.45674364123,0.78313253012,0,1,9,16,A Metro,20,Metro,EtterT
66,25,McDonoughD,11,12,2,24,-1,125,91,1.37362637363,37,0,0.606666666667,126,91,1.38461538462,27,0.64,10,0.606666666667,1.24666666667,0.64,3,0,9,13,B Skyline,17,Skyline,OttenbergE
66,25,McDougallJV,16,9,0,32,15,148,107,1.38317757009,32,0,0.713333333333,133,97,1.37113402062,27,0.658227848101,5,0.713333333333,1.37156118143,0.658227848101,1,0,12,8,B Central,2,Central,McDougallJV
66,25,McDougallS,3,22,0,6,-80,27,27,1,21,0,0.18,107,76,1.40789473684,44,0.56862745098,-23,0.18,0.74862745098,0.56862745098,0,0,2,11,R Sugarloaf Div 1,26,Sugarloaf,LutherS
66,25,McElroyK,10,14,1,19,-11,89,73,1.21917808219,24,0,0.528985507246,100,77,1.2987012987,37,0.647619047619,-13,0.528985507246,1.17660455487,0.647619047619,1,2,6,9,C Seaboard Div 1,17,Seaboard,MatrosM
66,25,McFaddenDP,8,15,2,18,-21,49,45,1.08888888889,27,0,0.3,70,54,1.2962962963,37,0.614583333333,-10,0.3,0.914583333333,0.614583333333,1,0,3,24,E Maritime Div 1,24,Maritime,WolpertL
66,25,McGannM,20,2,3,43,61,118,85,1.38823529412,43,0,0.566666666667,57,48,1.1875,27,0.678571428571,16,0.566666666667,1.24523809524,0.678571428571,0,0,13,16,E Coastal Div 2,1,Coastal,PliskaG
66,25,McGearyM,12,11,2,25,-9,95,73,1.30136986301,35,0,0.506944444444,104,83,1.25301204819,27,0.715789473684,8,0.506944444444,1.22273391813,0.715789473684,0,1,8,11,C Skyline Div 1,12,Skyline,DubnerJ
66,25,McGeeD,12,4,9,33,27,92,72,1.27777777778,34,0,0.48,65,51,1.27450980392,33,0.629213483146,1,0.48,1.10921348315,0.629213483146,1,0,8,16,E Sugarloaf Div 2,5,Sugarloaf,EdwardsG
66,25,McGeeDean,7,12,6,19,-15,115,91,1.26373626374,27,0,0.631944444444,130,96,1.35416666667,36,0.64,-9,0.631944444444,1.27194444444,0.64,0,1,8,14,C Horizon Div 1,22,Horizon,MudrakJ
66,25,McGinnisDW,2,19,4,4,-61,21,21,1,15,0,0.166666666667,82,67,1.22388059701,32,0.683168316832,-17,0.166666666667,0.849834983498,0.683168316832,0,4,0,18,R Pacific Div 1,24,Pacific,LovejoyA
66,25,McGinnJ,7,15,3,16,-33,67,48,1.39583333333,37,0,0.333333333333,100,63,1.5873015873,50,0.438202247191,-13,0.333333333333,0.771535580524,0.438202247191,2,1,4,12,R Alpine Div 1,23,Alpine,Iny
66,25,McGlynnS,12,13,0,23,-9,82,58,1.41379310345,40,0,0.402777777778,91,67,1.35820895522,37,0.602150537634,3,0.402777777778,1.00492831541,0.602150537634,1,1,7,16,R Skyline Div 1,17,Skyline,JohnsonS2
66,25,McGovernM,13,10,2,27,0,151,110,1.37272727273,23,0,0.763888888889,151,110,1.37272727273,15,0.741379310345,8,0.763888888889,1.50526819923,0.741379310345,1,1,13,5,A Skyline,10,Skyline,JohnsonS2
66,25,McGradeF,5,16,4,14,-48,41,35,1.17142857143,21,0,0.233333333333,89,72,1.23611111111,30,0.69387755102,-9,0.233333333333,0.927210884354,0.69387755102,1,0,3,16,D Coastal Div 2,24,Coastal,GazzolaT
66,25,McGuinnessK,17,6,2,36,18,84,60,1.4,44,0,0.4,66,60,1.1,21,0.766666666667,23,0.4,1.16666666667,0.766666666667,0,0,8,26,D Seaboard Div 1,2,Seaboard,MatrosM
66,25,McGuireJ,10,9,6,26,28,169,122,1.38524590164,16,0,0.813333333333,141,101,1.39603960396,25,0.647887323944,-9,0.813333333333,1.46122065728,0.647887323944,2,0,14,10,A Maritime,10,Maritime,TowJ
66,25,McGuireJPM,12,9,4,28,6,88,74,1.18918918919,31,0,0.493333333333,82,63,1.30158730159,40,0.619047619048,-9,0.493333333333,1.11238095238,0.619047619048,0,0,6,21,D Highland Div 2,7,Highland,ShortC
66,25,McGuireS,6,13,6,18,-11,64,55,1.16363636364,27,0,0.366666666667,75,66,1.13636363636,22,0.760869565217,5,0.366666666667,1.12753623188,0.760869565217,0,0,6,16,D Sequoia Div 2,23,Sequoia,SheikoS
66,25,McHenryC,13,10,2,28,3,69,54,1.27777777778,37,0,0.36,66,49,1.34693877551,34,0.590361445783,3,0.36,0.950361445783,0.590361445783,0,0,7,17,E Seaboard Div 1,8,Seaboard,ParkS
66,25,McHughK,13,9,3,28,29,111,79,1.40506329114,45,0,0.548611111111,82,64,1.28125,32,0.652173913043,13,0.548611111111,1.20078502415,0.652173913043,0,1,9,9,R Skyline Div 2,10,Skyline,SamburgM
66,25,McIlroyD,11,10,4,25,-1,102,77,1.32467532468,38,0,0.534722222222,103,75,1.37333333333,35,0.606741573034,3,0.534722222222,1.14146379526,0.606741573034,2,1,10,13,R Meridian Div 2,11,Meridian,LevyB
66,25,McIntoshA,10,13,2,20,-11,75,61,1.22950819672,29,0,0.442028985507,86,72,1.19444444444,29,0.71568627451,0,0.442028985507,1.15771526002,0.71568627451,0,2,6,21,D Skyline Div 2,22,Skyline,ReiherA
66,25,McKannonA,9,15,1,14,-4,86,67,1.28358208955,28,0,0.558333333333,90,69,1.30434782609,37,0.633663366337,-9,0.558333333333,1.19199669967,0.633663366337,0,5,7,8,D Metro Div 1,27,Metro,EtterT
66,25,McKellarI,7,13,5,16,-14,52,47,1.10638297872,21,0,0.356060606061,66,52,1.26923076923,33,0.633333333333,-12,0.356060606061,0.989393939394,0.633333333333,1,3,3,15,D Corridor Div 2,24,Corridor,KochanB
66,25,McKennaE,12,10,3,24,-5,83,64,1.296875,37,0,0.484848484848,88,69,1.27536231884,30,0.67032967033,7,0.484848484848,1.15517815518,0.67032967033,1,3,5,10,C Midland Div 2,11,Midland,KesnerA
66,25,McKennaM,17,3,5,39,51,196,135,1.45185185185,13,0,0.9,145,105,1.38095238095,28,0.654320987654,-15,0.9,1.55432098765,0.654320987654,0,0,18,1,A Metro,3,Metro,FlynnR
66,25,McKennaT,8,12,5,20,-26,63,56,1.125,24,0,0.388888888889,89,72,1.23611111111,27,0.70652173913,-3,0.388888888889,1.09541062802,0.70652173913,1,1,3,20,D Alpine Div 2,18,Alpine,O'Mahoney-SchwartzD
66,25,McKeownC,9,13,3,20,-10,89,73,1.21917808219,22,0,0.506944444444,99,69,1.4347826087,49,0.542056074766,-27,0.506944444444,1.04900051921,0.542056074766,0,1,7,16,D Sugarloaf Div 2,16,Sugarloaf,StoneE
66,25,McKillopC,7,15,3,16,-34,25,22,1.13636363636,17,0,0.152777777778,59,40,1.475,34,0.514285714286,-17,0.152777777778,0.667063492063,0.514285714286,3,1,3,18,E Frontier Div 1,27,Frontier,BraggR
66,25,McKinleyD,8,12,5,17,-20,70,54,1.2962962963,33,0,0.428571428571,90,68,1.32352941176,40,0.615384615385,-7,0.428571428571,1.04395604396,0.615384615385,0,4,5,16,D Meridian Div 2,26,Meridian,RossC
66,25,McKinneyB,12,9,4,28,12,97,68,1.42647058824,44,0,0.453333333333,85,76,1.11842105263,24,0.77358490566,20,0.453333333333,1.22691823899,0.77358490566,0,0,11,22,D Memorial Div 2,8,Memorial,McKinneyP
66,25,McKinneyP,9,11,5,23,1,131,92,1.42391304348,42,0,0.613333333333,130,92,1.41304347826,36,0.590909090909,6,0.613333333333,1.20424242424,0.590909090909,0,0,15,16,B Memorial,15,Memorial,McKinneyP
66,25,McKinneyWC,17,5,3,37,41,116,86,1.3488372093,36,0,0.573333333333,75,63,1.19047619048,30,0.69696969697,6,0.573333333333,1.2703030303,0.69696969697,0,0,10,9,D Pacific Div 2,1,Pacific,DouganB
66,25,McKinnon-CrowleyS,9,9,7,25,-5,80,68,1.17647058824,30,0,0.453333333333,85,68,1.25,27,0.693181818182,3,0.453333333333,1.14651515152,0.693181818182,2,0,2,22,D Pacific Div 1,15,Pacific,MuellerP
66,25,McKuenS,10,13,2,21,-4,98,81,1.20987654321,21,0,0.5625,102,78,1.30769230769,27,0.678571428571,-6,0.5625,1.24107142857,0.678571428571,2,1,6,11,B Memorial,20,Memorial,PrestemonE
66,25,McLartyB,7,13,5,19,-32,65,56,1.16071428571,30,0,0.373333333333,97,72,1.34722222222,26,0.648648648649,4,0.373333333333,1.02198198198,0.648648648649,1,0,5,21,R Highland Div 2,15,Highland,KaleV
66,25,McLaughlinP,14,8,3,31,34,132,102,1.29411764706,28,0,0.68,98,82,1.19512195122,24,0.755102040816,4,0.68,1.43510204082,0.755102040816,1,0,11,12,B Alpine,6,Alpine,WilliamsN
66,25,McLeanL,17,5,3,37,29,76,65,1.16923076923,32,0,0.433333333333,47,49,0.959183673469,18,0.797752808989,14,0.433333333333,1.23108614232,0.797752808989,1,0,3,19,E Frontier Div 2,2,Frontier,BurgerM
66,25,McLemanC,14,8,3,30,6,96,71,1.35211267606,35,0,0.493055555556,90,76,1.18421052632,23,0.755319148936,12,0.493055555556,1.24837470449,0.755319148936,1,1,10,11,C Alpine,3,Alpine,WilliamsN
66,25,McLeodM,11,8,6,28,25,141,101,1.39603960396,34,0,0.673333333333,116,90,1.28888888889,22,0.731707317073,12,0.673333333333,1.40504065041,0.731707317073,2,0,12,3,B Frontier,8,Frontier,PaquetP
66,25,McLernonS,4,17,4,11,-36,65,52,1.25,31,0,0.361111111111,101,76,1.32894736842,38,0.627450980392,-7,0.361111111111,0.988562091503,0.627450980392,0,1,5,21,R Metro Div 2,21,Metro,EtterT
66,25,McMahanG,10,12,3,22,-4,89,64,1.390625,44,0,0.444444444444,93,66,1.40909090909,40,0.565217391304,4,0.444444444444,1.00966183575,0.565217391304,4,1,6,20,R Coastal Div 1,16,Coastal,ShukanD
66,25,McMahonB,5,13,7,17,-19,45,45,1,22,0,0.3,64,43,1.48837209302,42,0.505882352941,-20,0.3,0.805882352941,0.505882352941,1,0,2,18,E Seaboard Div 1,24,Seaboard,ParkS
66,25,McMahonK,8,15,2,18,-17,82,64,1.28125,32,0,0.426666666667,99,73,1.35616438356,39,0.606060606061,-7,0.426666666667,1.03272727273,0.606060606061,1,0,7,23,R Central Div 2,15,Central,VeredJ
66,25,McManusP,17,7,1,35,38,144,105,1.37142857143,31,0,0.7,106,81,1.30864197531,28,0.67816091954,3,0.7,1.37816091954,0.67816091954,1,0,13,12,B Alpine,2,Alpine,JohnsonP
66,25,McManusP2,6,14,5,16,-25,60,51,1.17647058824,29,0,0.354166666667,85,59,1.4406779661,39,0.541176470588,-10,0.354166666667,0.895343137255,0.541176470588,1,1,2,19,R Highland Div 2,20,Highland,Rebassoo
66,25,McMillanB,8,14,3,19,-12,116,87,1.33333333333,37,0,0.58,128,96,1.33333333333,35,0.656862745098,2,0.58,1.2368627451,0.656862745098,0,0,9,18,C Central,27,Central,ZuffranieriJ
66,25,McMurtryJ,14,7,4,32,25,110,83,1.32530120482,37,0,0.553333333333,85,64,1.328125,36,0.617021276596,1,0.553333333333,1.17035460993,0.617021276596,2,0,7,13,D Pacific Div 1,2,Pacific,MuellerP
66,25,McNamaraB,11,11,3,25,0,83,74,1.12162162162,22,0,0.493333333333,83,73,1.13698630137,24,0.762376237624,-2,0.493333333333,1.25570957096,0.762376237624,0,0,6,17,D Maritime Div 1,15,Maritime,BruceM
66,25,McNamaraJ,14,4,7,35,29,195,135,1.44444444444,13,0,0.9,166,117,1.4188034188,25,0.63768115942,-12,0.9,1.53768115942,0.63768115942,0,0,18,4,A Maritime,3,Maritime,BruceM
66,25,McNamaraM12,21,2,2,44,74,151,113,1.33628318584,24,0,0.753333333333,77,60,1.28333333333,35,0.635416666667,-11,0.753333333333,1.38875,0.635416666667,0,0,12,11,R Sugarloaf Div 1,1,Sugarloaf,LutherS
66,25,McNamaraM2,15,9,1,29,12,86,64,1.34375,41,0,0.463768115942,74,55,1.34545454545,33,0.602409638554,8,0.463768115942,1.0661777545,0.602409638554,3,2,7,19,R Midland Div 2,7,Midland,DeTuraM
66,25,McNaughtE,11,11,3,25,6,100,77,1.2987012987,35,0,0.513333333333,94,75,1.25333333333,29,0.694736842105,6,0.513333333333,1.20807017544,0.694736842105,0,0,9,10,C Meridian Div 2,9,Meridian,JonesCiQa
66,25,McNenaL,22,3,0,43,77,148,106,1.39622641509,30,0,0.736111111111,71,59,1.20338983051,33,0.673267326733,-3,0.736111111111,1.40937843784,0.673267326733,0,1,11,10,R Highland Div 1,1,Highland,SaundersA
66,25,McNewA,5,17,3,9,-39,30,24,1.25,22,0,0.190476190476,69,54,1.27777777778,31,0.639534883721,-9,0.190476190476,0.830011074197,0.639534883721,2,4,3,16,R Seaboard Div 2,21,Seaboard,NewlandT
66,25,McNittR,10,13,2,22,-11,87,68,1.27941176471,37,0,0.453333333333,98,76,1.28947368421,36,0.653846153846,1,0.453333333333,1.10717948718,0.653846153846,0,0,8,24,D Sequoia Div 2,16,Sequoia,HallJ
66,25,McNittS,7,9,9,23,-9,132,99,1.33333333333,33,0,0.66,141,104,1.35576923077,29,0.670454545455,4,0.66,1.33045454545,0.670454545455,0,0,12,11,B Sequoia,15,Sequoia,HallJ
66,25,McNultyN,12,11,2,26,8,64,53,1.20754716981,34,0,0.353333333333,56,48,1.16666666667,25,0.69512195122,9,0.353333333333,1.04845528455,0.69512195122,1,0,5,21,R Corridor Div 1,7,Corridor,KochanB
66,25,McPhersonOM,11,12,2,23,-5,103,76,1.35526315789,41,0,0.527777777778,108,73,1.47945205479,44,0.516483516484,-3,0.527777777778,1.04426129426,0.516483516484,1,1,10,12,R Midland Div 1,11,Midland,BallisterE
66,25,McRobertsB,4,17,4,10,-42,28,32,0.875,14,0,0.231884057971,70,51,1.37254901961,34,0.58024691358,-20,0.231884057971,0.812130971551,0.58024691358,1,2,2,22,E Highland Div 1,29,Highland,CarrBen12
66,25,McShaneD,8,14,3,17,-7,116,89,1.30337078652,28,0,0.644927536232,123,91,1.35164835165,33,0.645161290323,-5,0.644927536232,1.29008882655,0.645161290323,0,2,11,14,B Seaboard,23,Seaboard,ParkS
66,25,McShaneJ,9,11,5,23,-1,123,96,1.28125,29,0,0.64,124,95,1.30526315789,28,0.698924731183,1,0.64,1.33892473118,0.698924731183,0,0,10,20,B Seaboard,18,Seaboard,ParkS
66,25,McSorleyJ,10,12,3,21,-7,76,56,1.35714285714,37,0,0.405797101449,83,61,1.3606557377,34,0.6,3,0.405797101449,1.00579710145,0.6,3,2,6,22,R Horizon Div 2,19,Horizon,BlosverenJ
66,25,McSwineyB,9,11,5,23,-10,52,45,1.15555555556,28,0,0.3,62,48,1.29166666667,32,0.619047619048,-4,0.3,0.919047619048,0.619047619048,1,0,2,20,E Maritime Div 1,17,Maritime,CostelloR
66,25,MeachamB,12,10,3,26,4,120,90,1.33333333333,32,0,0.625,116,87,1.33333333333,31,0.659340659341,1,0.625,1.28434065934,0.659340659341,2,1,10,8,C Coastal,15,Coastal,PahkJ
66,25,MeachamJ,8,12,5,21,-7,82,67,1.22388059701,33,0,0.446666666667,89,66,1.34848484848,38,0.604166666667,-5,0.446666666667,1.05083333333,0.604166666667,0,0,8,18,E Coastal Div 2,23,Coastal,PahkJ
66,25,MeadersV,8,15,2,18,-13,48,41,1.17073170732,25,0,0.273333333333,61,53,1.15094339623,25,0.712643678161,0,0.273333333333,0.985977011494,0.712643678161,1,0,1,20,E Central Div 2,21,Central,ZuffranieriJ
66,25,MearesC,11,12,2,23,-8,58,52,1.11538461538,24,0,0.361111111111,66,57,1.15789473684,24,0.724137931034,0,0.361111111111,1.08524904215,0.724137931034,1,1,3,14,E Pacific Div 1,18,Pacific,SchwartzT
66,25,MeisaroshE,8,14,3,19,-36,94,80,1.175,24,0,0.533333333333,130,97,1.34020618557,29,0.674157303371,-5,0.533333333333,1.2074906367,0.674157303371,0,0,6,19,B Skyline,22,Skyline,JohnsonS2
