Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
65,25,LachD,13,8,4,30,43,194,132,1.4696969697,21,0,0.88,151,108,1.39814814815,23,0.661764705882,-2,0.88,1.54176470588,0.661764705882,1,0,20,5,A Pacific,7,Pacific,MuellerP
65,25,LackC,11,9,5,27,6,65,52,1.25,35,0,0.346666666667,59,54,1.09259259259,20,0.761904761905,15,0.346666666667,1.10857142857,0.761904761905,0,0,8,15,E Metro Div 1,15,Metro,HightowerT
65,25,LaForgeP,17,8,0,34,43,128,86,1.48837209302,44,0,0.573333333333,85,62,1.37096774194,37,0.588888888889,7,0.573333333333,1.16222222222,0.588888888889,0,0,17,19,R Coastal Div 1,5,Coastal,ChaneskiJ
65,25,LahtiA,13,7,5,30,30,100,74,1.35135135135,39,0,0.513888888889,70,58,1.20689655172,27,0.693181818182,12,0.513888888889,1.20707070707,0.693181818182,1,1,10,15,E Central Div 1,5,Central,LoveW
65,25,LaiJ,18,7,0,36,45,131,82,1.59756097561,61,0,0.546666666667,86,60,1.43333333333,36,0.55,25,0.546666666667,1.09666666667,0.55,2,0,15,11,R Metro Div 1,7,Metro,HightowerT
65,25,LaiP,14,6,5,33,26,88,67,1.31343283582,39,0,0.446666666667,62,51,1.21568627451,30,0.662921348315,9,0.446666666667,1.10958801498,0.662921348315,2,0,8,18,E Frontier Div 1,6,Frontier,BraggR
65,25,LairdM,10,9,6,26,-12,95,79,1.20253164557,29,0,0.526666666667,107,84,1.27380952381,31,0.69,-2,0.526666666667,1.21666666667,0.69,0,0,6,16,D Maritime Div 1,12,Maritime,BruceM
65,25,LaLondeM,11,10,4,26,17,132,101,1.30693069307,26,0,0.673333333333,115,88,1.30681818182,33,0.67,-7,0.673333333333,1.34333333333,0.67,0,0,11,9,C Frontier,8,Frontier,BarkerC
65,25,LaMagnaM,10,13,2,22,-20,81,74,1.09459459459,23,0,0.493333333333,101,84,1.20238095238,22,0.765957446809,1,0.493333333333,1.25929078014,0.765957446809,0,0,5,14,D Maritime Div 1,16,Maritime,DiGiorgioN
65,25,Lambertson,11,11,3,24,-14,81,65,1.24615384615,31,0,0.451388888889,95,77,1.23376623377,24,0.730337078652,7,0.451388888889,1.18172596754,0.730337078652,0,1,4,12,D Pacific Div 2,16,Pacific,Lambertson
65,25,LamV,10,12,3,23,-8,128,93,1.37634408602,34,0,0.62,136,103,1.32038834951,25,0.712643678161,9,0.62,1.33264367816,0.712643678161,0,0,13,11,B Pacific,19,Pacific,MuellerP
65,25,LanceJ,12,6,7,31,15,66,51,1.29411764706,35,0,0.34,51,44,1.15909090909,25,0.6875,10,0.34,1.0275,0.6875,1,0,4,10,E Metro Div 1,5,Metro,HightowerT
65,25,LandaP,12,9,4,27,16,95,60,1.58333333333,51,0,0.416666666667,79,58,1.36206896552,38,0.586956521739,13,0.416666666667,1.00362318841,0.586956521739,0,1,10,16,R Metro Div 2,12,Metro,WechtB
65,25,LandauD,13,7,5,30,30,65,48,1.35416666667,38,0,0.333333333333,35,33,1.06060606061,20,0.710144927536,18,0.333333333333,1.04347826087,0.710144927536,3,1,3,17,E Maritime Div 1,5,Maritime,CostelloR
65,25,LandauS,8,8,9,25,15,135,107,1.26168224299,19,0,0.713333333333,120,93,1.29032258065,20,0.746835443038,-1,0.713333333333,1.46016877637,0.746835443038,1,0,12,0,B Skyline,11,Skyline,SamburgM
65,25,LandisJ,15,7,3,33,30,130,98,1.32653061224,29,0,0.653333333333,100,81,1.23456790123,28,0.717171717172,1,0.653333333333,1.37050505051,0.717171717172,1,0,11,18,B Meridian,4,Meridian,HegertyA
65,25,LaneB,6,14,5,17,-9,78,64,1.21875,33,0,0.426666666667,87,74,1.17567567568,25,0.744897959184,8,0.426666666667,1.17156462585,0.744897959184,1,0,6,19,D Metro Div 2,25,Metro,O'Mahoney-SchwartzD
65,25,LaneJ2,4,15,6,14,-43,26,27,0.962962962963,15,0,0.18,69,52,1.32692307692,36,0.6,-21,0.18,0.78,0.6,1,0,2,10,E Corridor Div 2,19,Corridor,JohnsonW
65,25,LangeR,15,5,5,35,28,96,76,1.26315789474,32,0,0.506666666667,68,57,1.19298245614,28,0.692307692308,4,0.506666666667,1.19897435897,0.692307692308,1,0,10,22,D Seaboard Div 2,3,Seaboard,LangeR
65,25,LangeS17,4,16,5,13,-42,89,75,1.18666666667,27,0,0.5,131,98,1.33673469388,31,0.670212765957,-4,0.5,1.17021276596,0.670212765957,0,0,8,19,B Sequoia,25,Sequoia,FryedBetaKappa
65,25,LangJ,10,13,2,21,-14,119,93,1.27956989247,27,0,0.645833333333,133,97,1.37113402062,36,0.628865979381,-9,0.645833333333,1.27469931271,0.628865979381,0,1,9,9,B Metro,19,Metro,ZawistowskiS
65,25,LangsamP,12,11,2,24,0,50,45,1.11111111111,19,0,0.326086956522,50,45,1.11111111111,27,0.696629213483,-8,0.326086956522,1.02271617,0.696629213483,1,2,4,17,E Highland Div 1,18,Highland,CrosslandC
65,25,LanningM,13,9,3,28,5,61,46,1.32608695652,36,0,0.319444444444,56,45,1.24444444444,25,0.657534246575,11,0.319444444444,0.97697869102,0.657534246575,1,1,8,17,E Sequoia Div 2,9,Sequoia,MorganB
65,25,LanningMD,8,13,4,20,-17,73,61,1.19672131148,33,0,0.406666666667,90,74,1.21621621622,33,0.694444444444,0,0.406666666667,1.10111111111,0.694444444444,0,0,7,15,C Sequoia,12,Sequoia,MorganB
65,25,LansnerJ,20,3,2,42,63,137,93,1.47311827957,39,0,0.62,74,60,1.23333333333,22,0.710526315789,17,0.62,1.33052631579,0.710526315789,3,0,14,21,R Memorial Div 1,1,Memorial,BalseiroD
65,25,LantzC,13,9,3,29,16,109,84,1.29761904762,36,0,0.56,93,71,1.30985915493,38,0.631067961165,-2,0.56,1.19106796117,0.631067961165,0,0,11,15,D Metro Div 1,9,Metro,TarnowN
65,25,LanzaD,12,11,2,26,-2,48,38,1.26315789474,30,0,0.253333333333,50,43,1.16279069767,28,0.670588235294,2,0.253333333333,0.923921568627,0.670588235294,0,0,5,20,E Memorial Div 1,12,Memorial,SausvilleK
65,25,LanzaM,8,13,4,20,-9,57,45,1.26666666667,31,0,0.3,66,52,1.26923076923,35,0.627659574468,-4,0.3,0.927659574468,0.627659574468,0,0,5,24,E Memorial Div 1,18,Memorial,SausvilleK
65,25,LappS,1,22,2,4,-92,20,21,0.952380952381,16,0,0.14,112,76,1.47368421053,39,0.524390243902,-23,0.14,0.664390243902,0.524390243902,1,0,2,5,R Maritime Div 1,31,Maritime,CostelloR
65,25,LarabeeS,4,16,5,10,-31,128,98,1.30612244898,18,0,0.742424242424,159,113,1.40707964602,19,0.677966101695,-1,0.742424242424,1.42039034412,0.677966101695,0,3,9,5,A Highland,26,Highland,MaddyE
65,25,LarkinJ,11,10,4,22,-2,96,76,1.26315789474,20,0,0.603174603175,98,72,1.36111111111,37,0.606382978723,-17,0.603174603175,1.2095575819,0.606382978723,0,4,8,13,D Skyline Div 2,17,Skyline,SamburgM
65,25,LarkinK,9,13,3,21,-25,86,64,1.34375,38,0,0.426666666667,111,86,1.29069767442,32,0.68,6,0.426666666667,1.10666666667,0.68,0,0,8,27,C Seaboard,24,Seaboard,ParkS
65,25,LarkinKR,9,9,7,25,-14,90,78,1.15384615385,28,0,0.52,104,86,1.20930232558,28,0.735849056604,0,0.52,1.2558490566,0.735849056604,0,0,9,18,C Seaboard,18,Seaboard,ParkS
65,25,LarsenD,12,10,3,26,16,85,64,1.328125,39,0,0.444444444444,69,59,1.16949152542,30,0.69696969697,9,0.444444444444,1.14141414141,0.69696969697,0,1,10,14,D Highland Div 2,8,Highland,Rebassoo
65,25,LarsenIS,10,11,4,24,-2,99,79,1.25316455696,34,0,0.526666666667,101,81,1.24691358025,26,0.720430107527,8,0.526666666667,1.24709677419,0.720430107527,2,0,8,10,B Meridian,15,Meridian,AastorpH
65,25,LarsenLR,8,16,1,13,-35,48,36,1.33333333333,28,0,0.285714285714,83,62,1.33870967742,37,0.606382978723,-9,0.285714285714,0.892097264438,0.606382978723,0,4,4,18,E Meridian Div 1,27,Meridian,LevyB
65,25,LarsonM,12,11,2,25,8,93,72,1.29166666667,31,0,0.5,85,67,1.26865671642,31,0.666666666667,0,0.5,1.16666666667,0.666666666667,0,1,9,17,D Skyline Div 1,12,Skyline,LutherS
65,25,LaskerJ,11,11,3,25,9,101,81,1.24691358025,31,0,0.54,92,79,1.16455696203,24,0.762376237624,7,0.54,1.30237623762,0.762376237624,1,0,6,12,D Central Div 2,14,Central,ScheelerD
65,25,LaskowskiK,11,13,1,23,0,114,89,1.2808988764,33,0,0.593333333333,114,82,1.39024390244,41,0.59,-8,0.593333333333,1.18333333333,0.59,0,0,10,10,C Coastal,16,Coastal,MateraM
65,25,LatiriO,11,10,4,25,12,89,70,1.27142857143,29,0,0.486111111111,77,59,1.30508474576,33,0.629213483146,-4,0.486111111111,1.11532459426,0.629213483146,1,1,10,23,E Skyline Div 2,11,Skyline,PeskinK
65,25,LatosikJ,14,8,3,31,14,77,62,1.24193548387,34,0,0.413333333333,63,53,1.18867924528,25,0.698795180723,9,0.413333333333,1.11212851406,0.698795180723,1,0,5,7,E Horizon Div 1,5,Horizon,BryantK
65,25,LaudermithM,11,7,7,29,15,168,120,1.4,19,0,0.8,153,114,1.34210526316,19,0.743243243243,0,0.8,1.54324324324,0.743243243243,0,0,17,6,A Maritime,8,Maritime,BruceM
65,25,LaughtonS,7,8,10,24,-3,36,37,0.972972972973,22,0,0.246666666667,39,39,1,22,0.734939759036,0,0.246666666667,0.981606425703,0.734939759036,0,0,2,24,E Memorial Div 2,13,Memorial,GarveyJ
65,25,LaurenceA,8,13,4,20,-6,106,86,1.23255813953,27,0,0.573333333333,112,81,1.38271604938,44,0.588785046729,-17,0.573333333333,1.16211838006,0.588785046729,0,0,8,14,C Highland,16,Highland,MaddyE
65,25,LauterbachK,13,9,3,28,11,103,73,1.41095890411,37,0,0.506944444444,92,78,1.17948717949,23,0.760416666667,14,0.506944444444,1.26736111111,0.760416666667,1,1,10,14,B Metro,8,Metro,MeyerS
65,25,LawlerJ,11,12,2,22,-8,66,55,1.2,30,0,0.398550724638,74,61,1.2131147541,33,0.673267326733,-3,0.398550724638,1.07181805137,0.673267326733,0,2,4,17,D Corridor Div 1,17,Corridor,KochanB
65,25,LawnA,9,14,2,20,-9,83,59,1.40677966102,45,0,0.393333333333,92,71,1.29577464789,30,0.662921348315,15,0.393333333333,1.05625468165,0.662921348315,1,0,7,28,R Skyline Div 1,22,Skyline,StoneE
65,25,LawrenceJ2,13,8,4,28,17,140,101,1.38613861386,28,0,0.731884057971,123,91,1.35164835165,29,0.658823529412,-1,0.731884057971,1.39070758738,0.658823529412,2,2,13,5,B Maritime,9,Maritime,DiGiorgioN
65,25,LawrenceU,13,8,4,30,24,71,54,1.31481481481,34,0,0.36,47,50,0.94,16,0.818181818182,18,0.36,1.17818181818,0.818181818182,1,0,6,20,E Corridor Div 2,4,Corridor,JohnsonW
65,25,LawsonL,8,13,4,20,-10,63,44,1.43181818182,38,0,0.293333333333,73,60,1.21666666667,29,0.684782608696,9,0.293333333333,0.978115942029,0.684782608696,2,0,3,26,R Highland Div 2,13,Highland,CraigR
65,25,LawsonR,7,11,7,18,-18,104,73,1.42465753425,33,0,0.55303030303,122,90,1.35555555556,38,0.627450980392,-5,0.55303030303,1.18048128342,0.627450980392,0,3,10,19,C Maritime,25,Maritime,CostelloR
65,25,LaymanE,7,13,5,19,-30,27,18,1.5,22,0,0.12,57,44,1.29545454545,29,0.618421052632,-7,0.12,0.738421052632,0.618421052632,5,0,3,20,R Horizon Div 1,24,Horizon,WongC
65,25,LazerB,13,7,5,30,15,121,88,1.375,35,0,0.611111111111,106,83,1.27710843373,29,0.694736842105,6,0.611111111111,1.30584795322,0.694736842105,1,1,8,9,C Skyline Div 1,6,Skyline,HorwitzJ
65,25,Le RoyM,10,9,6,26,4,128,93,1.37634408602,38,0,0.62,124,91,1.36263736264,33,0.637362637363,5,0.62,1.25736263736,0.637362637363,0,0,14,9,B Coastal,12,Coastal,ShermanG
65,25,LeaB,16,6,3,35,35,106,80,1.325,34,0,0.533333333333,71,63,1.12698412698,22,0.758241758242,12,0.533333333333,1.29157509158,0.758241758242,0,0,12,14,D Frontier Div 1,1,Frontier,BarkerC
65,25,LeachD,7,15,3,16,-23,104,77,1.35064935065,35,0,0.534722222222,127,89,1.42696629213,40,0.569892473118,-5,0.534722222222,1.10461469534,0.569892473118,1,1,7,18,B Corridor,23,Corridor,Mizrahi
65,25,LeachE,15,9,1,31,21,111,90,1.23333333333,27,0,0.6,90,68,1.32352941176,35,0.627659574468,-8,0.6,1.22765957447,0.627659574468,1,0,7,14,R Skyline Div 1,10,Skyline,CatelinetP
65,25,LeachM,11,12,2,24,-9,101,73,1.38356164384,43,0,0.486666666667,110,85,1.29411764706,28,0.692307692308,15,0.486666666667,1.17897435897,0.692307692308,1,0,11,26,C Skyline Div 2,18,Skyline,CatelinetP
65,25,LeadenhamR,5,16,4,14,-37,43,36,1.19444444444,24,0,0.24,80,54,1.48148148148,43,0.511363636364,-19,0.24,0.751363636364,0.511363636364,1,0,1,12,D Meridian Div 2,25,Meridian,BourlaD
65,25,LeahyJ,15,8,2,32,7,111,82,1.35365853659,37,0,0.546666666667,104,83,1.25301204819,27,0.715789473684,10,0.546666666667,1.26245614035,0.715789473684,1,0,9,13,B Meridian,7,Meridian,PearsonA
65,25,LeahyK,14,8,3,31,3,92,68,1.35294117647,43,0,0.453333333333,89,67,1.32835820896,30,0.638554216867,13,0.453333333333,1.0918875502,0.638554216867,1,0,11,22,D Horizon Div 1,9,Horizon,BryantK
65,25,LeahyP,8,12,5,21,-3,111,84,1.32142857143,36,0,0.56,114,86,1.32558139535,35,0.65,1,0.56,1.21,0.65,0,0,12,12,B Corridor,17,Corridor,ZuckermanD
65,25,LebeauxB,2,17,6,10,-56,44,47,0.936170212766,20,0,0.313333333333,100,79,1.26582278481,34,0.67619047619,-14,0.313333333333,0.989523809524,0.67619047619,0,0,1,21,D Horizon Div 2,28,Horizon,DimitriCRob
65,25,LebeauxD,12,9,4,28,13,90,70,1.28571428571,33,0,0.466666666667,77,68,1.13235294118,21,0.771739130435,12,0.466666666667,1.2384057971,0.771739130435,0,0,9,9,D Horizon Div 2,12,Horizon,DimitriCRob
65,25,LeBoffJ,7,14,4,18,-14,77,67,1.14925373134,26,0,0.446666666667,91,73,1.24657534247,28,0.698924731183,-2,0.446666666667,1.14559139785,0.698924731183,1,0,5,20,D Pacific Div 2,26,Pacific,StewartR
65,25,LebowskiR,21,4,0,42,65,159,109,1.45871559633,38,0,0.726666666667,94,69,1.36231884058,39,0.59793814433,-1,0.726666666667,1.324604811,0.59793814433,1,0,15,10,R Midland Div 1,1,Midland,DeTuraM
65,25,LeeD,14,6,5,30,24,84,62,1.35483870968,38,0,0.469696969697,60,49,1.22448979592,32,0.648351648352,6,0.469696969697,1.11804861805,0.648351648352,1,3,5,15,E Central Div 2,5,Central,ScheelerD
65,25,LeeD2,17,7,1,35,31,120,84,1.42857142857,45,0,0.56,89,70,1.27142857143,30,0.673913043478,15,0.56,1.23391304348,0.673913043478,2,0,12,13,R Seaboard Div 2,5,Seaboard,TerpstraR
65,25,LeedsJ,5,14,6,14,-29,28,19,1.47368421053,20,0,0.13768115942,57,47,1.21276595745,34,0.642105263158,-14,0.13768115942,0.779786422578,0.642105263158,0,2,3,12,E Meridian Div 2,27,Meridian,BourlaD
65,25,LeeEM,7,12,6,19,-17,31,26,1.19230769231,20,0,0.180555555556,48,37,1.2972972973,28,0.605633802817,-8,0.180555555556,0.786189358372,0.605633802817,1,1,2,16,E Maritime Div 2,20,Maritime,SangameswaraO
65,25,LeeES,8,16,1,11,-32,105,79,1.32911392405,18,0,0.69298245614,137,101,1.35643564356,29,0.666666666667,-11,0.69298245614,1.35964912281,0.666666666667,0,6,10,6,B Horizon,28,Horizon,MudrakJ
65,25,LeeJ,12,9,4,28,5,51,41,1.24390243902,29,0,0.273333333333,46,38,1.21052631579,24,0.657142857143,5,0.273333333333,0.930476190476,0.657142857143,2,0,6,19,E Meridian Div 1,12,Meridian,AlkalayG
65,25,LeeJen,13,7,5,31,27,100,82,1.21951219512,27,0,0.546666666667,73,49,1.48979591837,43,0.505747126437,-16,0.546666666667,1.0524137931,0.505747126437,2,0,5,17,R Skyline Div 3,7,Skyline,LutherS
65,25,LeeJM,4,18,3,11,-48,40,34,1.17647058824,27,0,0.226666666667,88,66,1.33333333333,34,0.622222222222,-7,0.226666666667,0.848888888889,0.622222222222,3,0,4,23,R Central Div 1,23,Central,MendelsohnJ2
65,25,LeeL,12,7,6,30,5,85,66,1.28787878788,35,0,0.44,80,67,1.19402985075,22,0.741176470588,13,0.44,1.18117647059,0.741176470588,1,0,4,13,D Maritime Div 2,9,Maritime,LeisersonK
65,25,LeeR,8,13,4,19,-14,75,64,1.171875,26,0,0.444444444444,89,67,1.32835820896,39,0.613861386139,-13,0.444444444444,1.05830583058,0.613861386139,0,1,5,11,D Corridor Div 1,19,Corridor,Mizrahi
65,25,LegerM,4,20,1,9,-38,130,101,1.28712871287,28,0,0.673333333333,168,115,1.46086956522,34,0.558441558442,-6,0.673333333333,1.23177489177,0.558441558442,0,0,12,9,A Pacific,26,Pacific,PenroseB
65,25,LegumG,8,11,6,22,-7,55,49,1.12244897959,28,0,0.326666666667,62,53,1.16981132075,25,0.705882352941,3,0.326666666667,1.03254901961,0.705882352941,1,0,5,16,E Horizon Div 2,16,Horizon,Hattman
65,25,LehmannS,10,10,5,25,20,182,127,1.43307086614,22,0,0.846666666667,162,113,1.43362831858,24,0.619047619048,-2,0.846666666667,1.46571428571,0.619047619048,1,0,17,2,A Central,12,Central,ZuffranieriJ
65,25,LehmanTerms,11,12,2,24,5,163,118,1.3813559322,24,0,0.786666666667,158,109,1.4495412844,32,0.573333333333,-8,0.786666666667,1.36,0.573333333333,0,0,17,7,A Sequoia,15,Sequoia,FryedBetaKappa
65,25,LeiA,11,10,4,26,23,156,116,1.34482758621,20,0,0.773333333333,133,94,1.41489361702,30,0.605263157895,-10,0.773333333333,1.37859649123,0.605263157895,2,0,11,4,B Horizon,13,Horizon,DimitriCRob
65,25,LeisersonK,9,10,6,22,0,57,45,1.26666666667,31,0,0.326086956522,57,50,1.14,25,0.709302325581,6,0.326086956522,1.0353892821,0.709302325581,1,2,2,11,E Maritime Div 2,15,Maritime,LeisersonK
65,25,Leishman,11,12,2,20,-3,115,79,1.45569620253,36,0,0.626984126984,118,87,1.35632183908,33,0.637362637363,3,0.626984126984,1.26434676435,0.637362637363,0,4,13,13,C Maritime,23,Maritime,Leishman
65,25,Lemon-StraussA,15,7,3,33,30,90,78,1.15384615385,27,0,0.52,60,56,1.07142857143,20,0.772727272727,7,0.52,1.29272727273,0.772727272727,1,0,4,14,D Skyline Div 3,2,Skyline,StoneE
65,25,LentzS,15,4,6,36,51,147,103,1.42718446602,38,0,0.686666666667,96,82,1.17073170732,24,0.764705882353,14,0.686666666667,1.45137254902,0.764705882353,1,0,16,14,C Maritime,1,Maritime,WolpertL
65,25,Lerchtoast,12,10,3,25,-2,93,64,1.453125,45,0,0.463768115942,95,68,1.39705882353,30,0.594594594595,15,0.463768115942,1.05836271054,0.594594594595,4,2,9,13,R Memorial Div 1,9,Memorial,DeMayC
65,25,LerroD,11,8,6,27,3,67,51,1.3137254902,35,0,0.354166666667,64,52,1.23076923077,25,0.679487179487,10,0.354166666667,1.03365384615,0.679487179487,1,1,5,22,R Horizon Div 1,9,Horizon,BlosverenJ
65,25,LesarJ,11,11,3,25,6,86,68,1.26470588235,33,0,0.453333333333,80,65,1.23076923077,28,0.692307692308,5,0.453333333333,1.14564102564,0.692307692308,1,0,6,13,D Meridian Div 1,13,Meridian,MatthewsP
65,25,LeslieN,12,11,2,26,15,73,58,1.25862068966,30,0,0.386666666667,58,51,1.13725490196,27,0.703296703297,3,0.386666666667,1.08996336996,0.703296703297,0,0,6,18,E Coastal Div 3,11,Coastal,GazzolaT
65,25,LeslieS,6,15,4,14,-38,45,34,1.32352941176,30,0,0.246376811594,83,64,1.296875,27,0.6625,3,0.246376811594,0.908876811594,0.6625,1,2,5,10,R Highland Div 1,16,Highland,ShortC
65,25,LessingG,9,13,3,21,-7,88,71,1.23943661972,34,0,0.473333333333,95,71,1.33802816901,35,0.623655913978,-1,0.473333333333,1.09698924731,0.623655913978,0,0,8,13,D Maritime Div 2,21,Maritime,LessingG
65,25,LessingP,9,12,4,22,-12,111,85,1.30588235294,33,0,0.566666666667,123,93,1.32258064516,32,0.670103092784,1,0.566666666667,1.23676975945,0.670103092784,0,0,9,17,B Maritime,19,Maritime,LessingG
65,25,LeSuerCW,18,5,2,37,45,91,58,1.56896551724,50,0,0.402777777778,46,46,1,17,0.7875,33,0.402777777778,1.19027777778,0.7875,0,1,14,12,E Maritime Div 2,2,Maritime,TowJ
65,25,LeSuerJ,12,10,3,27,4,63,50,1.26,33,0,0.333333333333,59,46,1.28260869565,27,0.635135135135,6,0.333333333333,0.968468468468,0.635135135135,3,0,4,17,E Maritime Div 2,11,Maritime,TowJ
65,25,LeVasseurE,10,9,6,26,11,109,84,1.29761904762,35,0,0.56,98,81,1.20987654321,25,0.742268041237,10,0.56,1.30226804124,0.742268041237,1,0,9,17,B Highland,9,Highland,MaddyE
65,25,LevineM,10,13,2,22,-20,106,88,1.20454545455,20,0,0.586666666667,126,97,1.29896907216,24,0.724137931034,-4,0.586666666667,1.3108045977,0.724137931034,1,0,8,17,C Central Div 2,13,Central,RuizM
65,25,LevinGoodstineL,11,10,4,26,4,61,50,1.22,31,0,0.333333333333,57,49,1.16326530612,29,0.681318681319,2,0.333333333333,1.01465201465,0.681318681319,1,0,3,24,E Corridor Div 2,9,Corridor,JonesB
65,25,LevinK,12,12,1,25,-10,50,47,1.06382978723,25,0,0.313333333333,60,47,1.27659574468,33,0.620689655172,-8,0.313333333333,0.934022988506,0.620689655172,2,0,4,27,E Coastal Div 1,12,Coastal,O'ConnorT
65,25,LevinsonA,7,15,3,17,-21,85,68,1.25,36,0,0.453333333333,106,83,1.27710843373,29,0.694736842105,7,0.453333333333,1.14807017544,0.694736842105,0,0,5,14,C Highland,22,Highland,CarrBen12
65,25,LevinsonB,10,6,9,29,23,174,125,1.392,15,0,0.833333333333,151,114,1.32456140351,12,0.8125,3,0.833333333333,1.64583333333,0.8125,1,0,17,5,A Seaboard,4,Seaboard,CorbblahJ
65,25,LevinsonD,12,10,3,27,10,123,94,1.3085106383,30,0,0.626666666667,113,84,1.34523809524,37,0.63,-7,0.626666666667,1.25666666667,0.63,1,0,9,9,B Seaboard,12,Seaboard,CorbblahJ
65,25,LevitJE,10,12,3,23,-14,150,108,1.38888888889,30,0,0.72,164,116,1.41379310345,20,0.666666666667,10,0.72,1.38666666667,0.666666666667,1,0,14,14,A Central,16,Central,ZuffranieriJ
65,25,LevyB,14,10,1,29,19,89,71,1.25352112676,32,0,0.473333333333,70,57,1.22807017544,29,0.674157303371,3,0.473333333333,1.1474906367,0.674157303371,0,0,6,20,D Meridian Div 2,7,Meridian,LevyB
65,25,LevyBJ,18,4,3,39,49,136,96,1.41666666667,39,0,0.64,87,71,1.22535211268,24,0.724137931034,15,0.64,1.36413793103,0.724137931034,1,0,14,4,R Maritime Div 2,4,Maritime,WolpertL
65,25,LevyJ,8,15,2,18,-4,167,116,1.43965517241,32,0,0.773333333333,171,116,1.47413793103,34,0.540540540541,-2,0.773333333333,1.31387387387,0.540540540541,0,0,19,6,A Seaboard,23,Seaboard,TerpstraR
65,25,LewellynB,10,13,2,22,-17,58,45,1.28888888889,36,0,0.3,75,58,1.29310344828,31,0.639534883721,5,0.3,0.939534883721,0.639534883721,1,0,5,19,E Coastal Div 2,17,Coastal,MateraM
65,25,LewisJ2,12,11,2,26,2,94,74,1.27027027027,32,0,0.493333333333,92,70,1.31428571429,31,0.647727272727,1,0.493333333333,1.14106060606,0.647727272727,1,0,7,16,D Pacific Div 2,11,Pacific,MuellerP
65,25,LewisL,9,12,4,21,-11,118,86,1.37209302326,39,0,0.597222222222,129,95,1.35789473684,34,0.642105263158,5,0.597222222222,1.23932748538,0.642105263158,0,1,10,15,B Pacific,21,Pacific,MuellerP
65,25,LiangE,14,6,5,33,28,88,70,1.25714285714,34,0,0.466666666667,60,51,1.17647058824,24,0.703703703704,10,0.466666666667,1.17037037037,0.703703703704,2,0,11,14,E Frontier Div 1,5,Frontier,BraggR
65,25,LibelR,4,17,4,6,-39,26,22,1.18181818182,14,0,0.19298245614,65,48,1.35416666667,31,0.592105263158,-17,0.19298245614,0.785087719298,0.592105263158,0,6,2,7,E Sequoia Div 2,22,Sequoia,SorensonG
65,25,LienJP,6,17,2,13,-50,106,88,1.20454545455,17,0,0.611111111111,156,111,1.40540540541,23,0.65671641791,-6,0.611111111111,1.26782752902,0.65671641791,1,1,9,22,A Highland,25,Highland,CraigR
65,25,LieseJ,21,4,0,42,83,158,109,1.4495412844,35,0,0.726666666667,75,54,1.38888888889,33,0.576923076923,2,0.726666666667,1.30358974359,0.576923076923,1,0,18,13,R Metro Div 2,1,Metro,SlaterAB
65,25,LiJY,15,7,3,33,10,88,64,1.375,38,0,0.426666666667,78,65,1.2,32,0.68932038835,6,0.426666666667,1.11598705502,0.68932038835,0,0,8,21,D Meridian Div 2,5,Meridian,BourlaD
65,25,LillibridgeS,12,11,2,26,2,82,61,1.34426229508,40,0,0.406666666667,80,60,1.33333333333,39,0.602040816327,1,0.406666666667,1.00870748299,0.602040816327,1,0,9,18,D Corridor Div 1,10,Corridor,BreedingJ
65,25,LimJelinas,9,11,5,23,-14,74,55,1.34545454545,38,0,0.366666666667,88,69,1.27536231884,25,0.691358024691,13,0.366666666667,1.05802469136,0.691358024691,3,0,8,24,R Horizon Div 2,14,Horizon,DimitriCRob
65,25,LinA,9,13,3,21,-13,85,66,1.28787878788,34,0,0.44,98,77,1.27272727273,31,0.680412371134,3,0.44,1.12041237113,0.680412371134,1,0,7,24,C Meridian,24,Meridian,PearsonA
65,25,LinB,12,12,1,25,14,113,86,1.31395348837,32,0,0.573333333333,99,71,1.39436619718,37,0.584269662921,-5,0.573333333333,1.15760299625,0.584269662921,0,0,10,16,D Frontier Div 1,16,Frontier,BraggR
65,25,LindD,15,7,3,32,24,114,87,1.31034482759,32,0,0.604166666667,90,74,1.21621621622,26,0.723404255319,6,0.604166666667,1.32757092199,0.723404255319,2,1,10,14,C Midland,3,Midland,DeTuraM
65,25,LindenbaumN,9,13,3,19,-17,39,39,1,19,0,0.282608695652,56,48,1.16666666667,28,0.681818181818,-9,0.282608695652,0.96442687747,0.681818181818,1,2,1,16,E Skyline Div 3,19,Skyline,LutherS
65,25,LindJ,13,9,3,27,21,121,86,1.40697674419,36,0,0.623188405797,100,83,1.20481927711,24,0.752577319588,12,0.623188405797,1.37576572538,0.752577319588,0,2,12,14,B Midland,11,Midland,DeTuraM
65,25,LindsayAL,12,11,2,22,8,61,54,1.12962962963,22,0,0.428571428571,53,42,1.2619047619,26,0.638888888889,-4,0.428571428571,1.06746031746,0.638888888889,0,4,3,14,E Seaboard Div 2,16,Seaboard,RosenbergAM
65,25,LindvallM,11,9,5,27,3,89,69,1.28985507246,34,0,0.46,86,69,1.24637681159,32,0.676767676768,2,0.46,1.13676767677,0.676767676768,1,0,7,23,C Memorial,9,Memorial,PetersonGG
